,id,title,language_code,description,similar_books,ratings_count,num_pages,text_reviews_count,average_rating,Action,Adventure,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,War,Action_b,Adventure_b,Crime_b,Documentary_b,Drama_b,Family_b,Fantasy_b,History_b,Horror_b,Music_b,Mystery_b,Romance_b,War_b
467815,41905,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",eng,"The summer holidays are dragging on and Harry Potter can't wait for the start of the school year. It is his fourth year at Hogwarts School of Witchcraft and Wizardry and there are spells to be learnt and (unluckily) Potions and Divination lessons to be attended. But Harry can't know that the atmosphere is darkening around him, and his worst enemy is preparing a fate that it seems will be inescapable ...With characteristic wit, fast-paced humour and marvelous emotional depth, J.K. Rowling has proved herself yet again to be a master story-teller.
--back cover","['13835', '590324', '10165761', '2141877', '127459', '2282658', '23224', '84369', '19307', '99716', '848878', '279668', '355916', '121823', '337058', '1191449', '14565']",575.0,796.0,41.0,4.53,0.05683265796757865,0.0599386405350647,0.051390562641264535,0.0659871065950561,1.0,1.0,1.0,0.06188822538190727,0.0585158932698937,0.05478593904932521,0.05817725575132431,1.0,0.040579008583948334,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
551969,13317192,The Savior of Turk,eng,"Bhanu Ganesh can't catch a break. He comes from India with his parents to start a new life in rural Missouri where, as his American-born cousin says, a person ""stands out like a vegan at a rib joint if he's anything other than white boy or a black cow."" Bhanu arrives with everything short of a ""kick me"" sign on his back. His prep school getup, highbrow British accent, and pathological fear of feminine touch make him an immediate social outcast. Then there's his little arson habit, the primary reason his family comes to America for a fresh start. What's more, the new family business in the tiny town of Turk is selling adult movies and other products at a store along the interstate. That doesn't sit well with the locals, particularly those at the Turk Everlasting Church of God.",[],7.0,388.0,5.0,4.67,0.12139500521309897,0.12257628409556685,0.11173294561290972,0.11169474523437534,1.0,1.0,0.12330317676312584,0.10592206851528965,1.0,0.1104241692042382,0.11403030840726378,1.0,0.07506353471882458,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41345,13607176,Tlemcen or Places of Writing,en-US,"Literary Nonfiction. Memoir. Translated from the French by Guy Bennett. TLEMCEN OR PLACES OF WRITING is an unusual, hybrid work: part memoir of the author's coming of age and coming to writing in his native Algeria, and part meditation on the nature of writing itself as well as on the task and responsibility of the writer. The text is complimented by some fifty photographs taken by the author in the Tlemcen of his youth, images of a past that has vanished and which the text seeks to reveal. The original French edition of this work was awarded the Grand prix de la Francophonie de l'Academie francaise on its publication in 1994.",[],6.0,95.0,3.0,4.62,0.03885841566427437,0.038304747975225956,0.03738991632315547,1.0,1.0,0.036087539713922825,0.04134849133640834,1.0,0.03911201951707403,0.03733294893941982,0.04318331077577349,1.0,0.036482348917386616,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
436889,18213397,Win With Excel,eng,"You can start learning how to use Excel immediately!
No Excel experience required
Excel terms described
Practical, hands-on, and easy to use
This easy-to-follow book focuses on helping Excel beginners to use the program immediately, with minimum effort.
Step-by-step instructions are used to explain everything; from rows, columns, and cells to formulas, sorting, pivot tables and much, much more.
Win with Excelwill alleviate the frustrations that come with using Excel for the first time!
>>>Getting to grips with Excel has never been made this easy.
Do any of the statements below apply to you?
I have never used a spreadsheet before.
I am using spreadsheets but don't really know what they can do.
I am using MS Word with tables and wonder if I should maybe change to Excel.
I hate Excel - my company wants me to do all sorts of stuff in it - it takes hours and I battle.
I want to know more about Excel but when I ask my friends or colleagues, they either look at me funny or explain so fast that I don't have a clue about what they are doing.
If any of these statements describes you, you will find value in Win with Excel.",[],2.0,150.0,2.0,5.0,1.0,0.05880670321708238,0.05285984740256175,0.05530142276593485,1.0,1.0,0.05809656889600976,0.05197289065551589,0.04856848362107482,0.04970483707174948,0.04967108111763381,1.0,0.041699739639988916,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
477452,18044504,"And Silence Fell (Damned of Lost Creek, #2)",eng,"For the first time since the Van Zul and Simoeau clans were damned, the children of the Damned of Lost Creek have worked together in order to finally bring an end to the disease spreading Acheri that tormented their family and county for more than two-hundred years.
However, the Acheri will be a walk in the park compared to the threat wreaking havoc in Anaconda, Montana, now.
From the shadows of the Acheri, a new threat has emerged and it knows that the Damned is there, and it's toying with them. The body count is already piling up, and the Immortals are stumped. Once again they turn to Mikhail for help, but somehow Draven and Mikhail are being veiled in silence from an unknown source, one that will prove to be even more dangerous than the new threat targeting them and everyone else in Anaconda.
Will they be able to stop this new threat before it takes one of their own, or will they be too late and have to bury another child of the Damned?",[],18.0,350.0,3.0,4.83,1.0,0.14572919858567165,0.12643248580912964,0.1131668375555996,1.0,1.0,1.0,0.10924625931035908,0.141346976230911,0.10839354268665098,0.12798166972989444,0.13559636004480247,0.07995931574053587,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
134902,32959902,Alfie The Elf,eng,"Alfie is a 14-year-old orphaned midget. He has just one wish - to grow tall. He believes that would help him gain lots of adoring friends and even impress Charlene, the girl of his dreams. He tries all tricks and tips to increase his height, but to no avail. Finally, he pins all his hopes on a miracle by writing to Santa and stays 'good' through the year. Christmas arrives, but Alfie's wish doesn't get fulfilled. Hurt, and deeply disappointed, Alfie runs away from his orphanage to look for Santa. That is only the beginning of a fantastical journey that takes him across mythical lands where he meets creatures straight out of fairy tales. With a wicked wizard out to dominate the universe and a worried Santa with his share of woes, Alfie has his hands full. Will he be able to achieve his dream? With the help of his best friend, Bullet, a pug and Pedro, an owl, he just might!",[],12.0,150.0,8.0,4.62,0.10499277546354771,0.12223685729876116,0.09312368098884592,0.08172303580850064,1.0,1.0,1.0,0.07469717857958873,0.10781402144557743,0.09229264787264622,0.09474429264416334,1.0,0.05488419163165087,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
169140,25695720,"Midnight Jesus: Where Struggle, Faith, and Grace Collide",eng,"The heart of God can be found in the unlikeliest places, in the unlikeliest people.
Jamie Blaine is an unconventional, and actually quite accidental, psychiatric crisis interventionist whose work takes him to ""the least of these."" A gifted storyteller, Blaine shares heart-wrenching and sometimes hilarious stories of everyday people who need to know God is there in their darkest hours--people dealing with secret shame, doubt, desperation, even suicide. Humans looking for wholeness, looking for Jesus.
Painting beauty where it seems none exists, Midnight Jesus helps readers transcend their own struggles, showing how truth can come from the strangest places. They will meet people like
* Skeeter and Wookie, two homeless guys who show that community happens wherever there is shared need and a willingness to give
* Pastor Ponder who holds an altar call after his sermon at the psych ward and says it's the best church service he's ever had
* Kat, the tattooed hairdresser who dreams about Jesus and longs for spiritual connection, who shows that you can't judge a book by its cover
* Jesus, who makes an invisible cameo in every story
As Blaine writes, ""I am one wrecked and dirty treasure, but God still decides I am worth the effort to save."" Jamie Blaine is the kind of writer whose view of the commonplace transforms life into the transcendent.",[],66.0,240.0,25.0,4.61,0.09599336390066344,0.09832557267054592,0.09171478708723785,1.0,1.0,0.10037692827683643,0.1092152512803723,1.0,0.09863347317867825,0.0927011308433253,0.09756758762636643,1.0,0.07140455495268887,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
282563,28585849,Crux #19,eng,Zephyre and Verityn go to the Old West portion of Terra Cognito to visit Geromi. But it turns out to be more than a trip to a theme park as Gannish and Yala arrive to make things more interesting for everyone. It's a deadly game of Cowboys vs. Aztecs for the unsuspecting Atlanteans.,[],1.0,22.0,1.0,5.0,0.04814786717653386,1.0,0.042832111268570734,0.030034407005341605,1.0,1.0,0.048446895720456545,0.026334236583909883,1.0,0.03010717964871786,0.04494371175182701,0.04821680902363986,0.02191178274170467,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
574101,19070525,Field Guide to Kanto,eng,"There are many odd and fascinating creatures inhabiting the Kanto region. This field guide can help a traveler identify all of the creatures known to inhabit the region (as of a study performed in 1998, anyway) as well as providing valuable information about their habitats and temperament in order to help a traveler be prepared for the encounter.
The features of the Field Guide to Kanto include:
158 full-color pages
Colorful illustrations of all 151 creatures discovered during the 1998 survey
Descriptions of these creatures, including updated information discovered since the initial survey, such as
Elemental affinity
Habitat
Behavior
A full-color map of the Kanto region
The book is available in both hardback and paperback formats.
The hardback version has the following unique features:
Foil-embossed, sturdy cover
Dust jacket which doubles as a poster
The descriptions and illustrations are the result of years of study by Professor Kari Fry. The books were printed by the ink-types at Bang Printing.",[],56.0,158.0,8.0,4.55,0.04471179874998053,1.0,0.0334665420020281,0.046818378594806066,0.0390803260731975,1.0,1.0,0.03202603573943878,1.0,0.032275843567432835,0.03924533225178433,0.035019400261843796,0.02505051868130457,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5478,25283944,"False Hope (McKay-Tucker Men, #2)",eng,"Emma Fulton never had to worry about much. Socially driven and happily single, she's been blessed with charm, good looks, and a close-knit community. But after a medical emergency, a dollop of family drama, and a series of near-tragic events, she finds she must question who she can trust.
Preferring solitude to intimacy, Mason Tucker's relatives make it difficult to escape social gatherings and small talk. When Emma's mother marries into his family, he finds himself reluctantly drawn to the beautiful woman who is his complete opposite. But after helping her through a terrible discovery, Emma begins to break down some of Mason's communication barriers and insecurities.
When Emma asks for his assistance in tracking down a secret, Mason tags along in order to keep her safe. Unfortunately, not everyone has Emma's safety in mind when danger waits for the perfect opportunity to strike.",[],23.0,158.0,14.0,4.7,0.08890065162744355,0.08575943212343125,0.08780899356707568,0.0634551465600915,1.0,0.10286302186622796,0.08738623895135661,0.07860536566948302,1.0,0.05776700254405118,1.0,1.0,0.06400741432143167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
284605,26847542,Saints of the New Irish Kitchen,eng,"Sometimes you need more than divine intervention when too many secrets are about to spill.
Having fallen to the bottom of the culinary ladder, acclaimed chef Martie Smurfit is determined to rise back to the top before a planned reunion with the boy she gave up for adoption sixteen years ago. She takes advantage of a desperate contractor whose dream of an Irish gastro-pub has fallen victim to his hubris, but Martie is too busy juggling the restaurant and her personal life to notice that her partner has decided to bring in some outside financial help that he does not know they do not need.
When that silent partner proves to be an Irish gangster laundering money, Martie take action that she will soon regret when the police start sniffing around. Martie could turn to Manon Roche for help, but does Manon really have her best interests at heart? Or is she trying to control Martie's life, which will include a stretch in prison if Martie cannot find a way out of the mess she has concocted.","['29888560', '17219556', '26231018', '25747135', '25774445', '25532106', '24572587', '26360407', '25913041', '27774756', '24258192', '24961199', '25506521', '25927896', '15884482', '26136562', '185254']",3.0,200.0,2.0,5.0,1.0,0.1185078534904131,1.0,0.10517996017721659,1.0,0.13129713316005726,0.11624378570515957,0.0933086771149287,0.10183932600823654,0.09361157370222702,0.11573838984918994,1.0,0.06522273914839151,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
237511,13571889,"Exile (The kan Ingan Archives, #2)",eng,"What do you do if you're guilty of a crime, but not the one for which you've been convicted? Aric kan Ingan is a Non-Person, an Exile, stripped of title and citizenship for treason against the Arcanian Empire, a crime of which he is innocent. Caught in the intrigues of a secret society determined to overthrow his uncle's rule, Aric is accused and arrested, then compelled to watch the evidence saving him destroyed when the rebels threaten to reveal his affair with his uncle's Terran wife. Under a sentence of Civil Death, he wanders a lonely decade while his uncle withholds clemency, until at last, destitute and addicted to the two most powerful substances in the Galaxy, he enlists as a guard for a Terran mining colony. There, he meets Susan Moran, TerraFormation's company doctor, a beautiful woman with secrets of her own, and Miles Sheffield, his former mistress's younger brother, a brash young Terran eventually becoming Aric's best friend. Now and in years to come, these two will be a special part of Aric's life, forging a destiny affecting the future of an entire planet.",[],5.0,329.0,3.0,5.0,1.0,0.1410981346866745,1.0,0.10113864713280184,1.0,0.12444786757404463,0.1340595655442489,0.12000477422700376,0.13402064970064398,0.09535937736928772,0.1500930729315726,1.0,0.0900282339583024,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
350237,25393606,Inflictions: A Collection,eng,"Welcome to the world of John McIlveen. Enter, please, but be warned... here you will find tales that blur the lines of horror, vengeance, humor, sorrow, and humanity. You will encounter broken people with dark secrets and darker desires. Meet Justice, whose art exposes your soul. Ride along as a man's search for his daughter reveals that sometimes the best way to heal old scars is to make new ones. Go on vacation with the Seth's, who are forced to play a game that is every parent's nightmare. Play a Sunday game of softball with the most unusual team imaginable. You will experience the foulest parts of humanity, as well as the funniest and sweetest. Some of these stories will make you laugh, some will anger or shock you, but all of them will affect you. You will love, hate, and sympathize with the characters, possibly at the same time.
""John McIlveen never retreats. John's not afraid, you see. He pulls no punches. He doesn't turn his back on the horrors that spring from humanity, he forges mirrors and holds them up, forcing us to look."" Christopher Golden - NY Times Bestselling author
""A disturbing and thoroughly entertaining creepfest. So much wicked fun."" -- By Jonathan Maberry -NY Times Bestseller""
McIlveen paints with a broad palette of colors, and he blends them and highlights them with a master's touch. Tragedy and comedy, vengeance and salvation, hope and horror, the absurd and the sublime, all skillfully worked into the same pages and presented here for our enjoyment."" - James A. Moore , Author of The Seven Forges series
""Shocking, moving, and always surprising, John McIlveen's Inflictions will delight and terrify the reader in equal measures. A solid collection from a talented writer."" - Tim Lebbon , author of Coldbrook
""The writing is so strong, and the stories so expertly crafted, that their unflinching nature is all the more visceral. INFLICTIONS is as fine a collection of horror stories as I've read in the past ten years."" -- Rio Youers author of WESTLAKE SOUL.
Contents of this collection:
Paint It Black
Infliction
Jerks
Make a Choice
A Mother's Love
Smokey
Roundabout
Succumb
Portraits
Nina
The Confession of a Confirmed Has Been
Signs
Simon Says
Desolation
Hope
Saddled Vengeance
Finding Forever
Hell to Pay
What If ...
Devotion
The Bore
A Perfect Man
In Defense of ...
Playing the Huddys",[],1.0,302.0,1.0,4.75,0.15572427740641964,0.1534246505045792,0.13335694989385363,0.1508098097649104,1.0,0.15177952804096828,1.0,0.14948466894407797,1.0,0.1357612719285109,0.14310359244642984,1.0,0.10543014504817624,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
428694,29968430,Zeeka Returns [Revenge of Zeeka Book 3],eng,"Sixty programmable zombies with one sinister goal in mind, 'to seek and destroy' deepen the suspense and drama in this third episode of the Science fiction series, Zeeka Chronicles.
A remarkable female robot, high-tech weapons, and the continuing manhunt for Zeeka will keep you at the edge of your seat in Zeeka Returns: Revenge of Zeeka Book 3.
But did Zeeka abandon his zombies in the forest?
Did he plan an escape from the police?
Zeeka was on his way to safety until he met a heroic woman.
Who was this woman?
What is Zeeka's fate?
For the gory details read this exciting episode.",[],3.0,93.0,4.0,5.0,1.0,0.13868715701040837,1.0,0.07559062889064888,0.139324690226659,0.09905314815929221,0.13651745429098602,0.09857337857220919,1.0,0.07232821032261404,1.0,0.1304661359982609,0.08412615446098973,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
553555,31554334,Journal of an American Terrorist,eng,"He lost his wife and kids to a mass shooter. Now he wrestles with grief, anger, and despair. He takes to the road to clear his head. Instead, he finds guns and a new purpose in life.",[],2.0,80.0,1.0,5.0,1.0,0.1318898347234693,0.13151410606772332,0.12360112938438256,1.0,1.0,0.11946129079658677,0.11790620778161977,0.11502853204933214,0.10698315606429104,0.12271151463236381,1.0,0.08802610757002349,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
158810,33413706,100 Days Drive: The Great North American Road Trip,eng,"Librarian Note: Alternate Cover Edition for .
In the fall of 2013, while at a crossroads in life after a divorce, Aaron Lauritsen, did what many of us dream of doing but few ever will, he put his problems in the rearview mirror and headed out the door. After selling his business and all his possessions, he and his trusty K9 companion, Athena-bear, jumped in his Toyota pick-up truck, then ventured into the heart of North America for a road trip to end all road trips.
Because he hoped that by getting lost out there, he would somehow find himself again, he left without a plan or even a map, then for one hundred glorious days journeyed the continent carefree, via secondaries that were not only off the beaten track, but that were often all but forgot.
On them he traversed some 30,000 zig-zagging miles through thirty eight of the lower forty eight states and seven of the ten Canadian provinces. And yielded in the process an untold number of encounters weaved by confronting personal fears, history, worldly cities, eccentric people and adventurous activities. The real prize afforded by the time, distance and space however, was his spiritual awakening.
Follow along as he paints that epic voyage of discovery and experience the same unexpected serendipity that awaited them around each bend of the open road.","['370373', '8942672', '28672267', '243196', '21803292', '20932825', '22071309', '19332804', '22678914', '18346698', '20758075', '2035286', '27984081', '21488201', '713664', '17300236', '12648447']",9.0,366.0,3.0,4.58,0.11175651747085072,0.11975429766331912,0.09931755864025453,1.0,1.0,1.0,0.1147958343786632,0.11055573843991998,0.10025396681868791,0.10202263391843679,0.0978621912700596,1.0,0.08418871331155936,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
152111,27423612,Bhimrao Ambedkar: The Boy Who Asked Why,eng,"Why do I have to sit separately in a corner of the classroom? Why can't I drink water from the tap like other children? Why do the teachers never touch my books?
The 'whys' shout louder in little Bhim's head as he grows up, trailed constantly by the monster of untouchability. They catapult him into a lifetime of struggle for equality. They shape the remarkable ideas that are the cornerstone of the Indian Constitution, which he drafted as India's first Law Minister.
The Boy Who Asked Whyfollows the life of an extraordinary man, 'Babasaheb' Bhimrao Ambedkar, who energised the struggle against caste prejudice. His fiery speeches and writings urged Dalits to protest against the inhumanity they suffered, and continue to suffer. This straightforward telling, visualised with quirky imagination, brings to children a man whose story will raise their awareness of discrimination -- leading them, perhaps, to ask their own whys.",[],8.0,32.0,3.0,4.75,0.09451459366826506,0.09859280659379008,0.09116430375428257,0.09462366442495153,1.0,1.0,1.0,0.1017753592078095,0.09014133789146567,0.0751786902090867,0.08923045122996784,1.0,0.06413105751563683,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
123254,16140332,"Chasing Fears (A Broken Paradise, #1)",eng,"'Chasing Fears'.
The first instalment of 'A Broken Paradise'.
Awen finally escapes from the family home, from her initial fears and spontaneously desides she's going on a self-discovery mission to America, where her childhood holidays took her and she met her friends. But the moment she leaves her home, with her poor teenage sister Dylis, she's faced with danger and utter terror as it seems there really was a reason her family kept her so secret and it wasn't because of her many gifts that were unnatural to human's such as you or I, it was because Awen is being hunted by beings we can't even begin to grasp, understand, comprehend. And to accomplish any of that you'd also have to believe that they not only exist but they are human, their far more human than you or I, that the possibility that you and I aren't what we thought, that maybe we're the Aliens of this planet and not Awen and her kind.... In any case, she'll go searching to find out what her family have kept from her, her whole life!.
""Ooh!, and do you wanna know what Jesus was really protecting you from?""",[],7.0,718.0,2.0,4.88,0.11046397330485266,0.11871306555872777,0.09578947911573107,0.09550184945607891,1.0,1.0,1.0,0.08877638601849099,1.0,0.07791244108236593,0.11446621403381085,0.11335173936432356,0.07352750998661191,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
31984,18402066,Killing Christ: Contesting Trendy Critics Regarding The Death and Resurrection,eng,"An extraordinary conspiracy of injustice, cruelty, as well as religious and political interests sentenced an innocent man to the cruelest method of execution ever developed. Yet, the target was no mere victim, He was the Redeemer. Jesus as God and man came to die in the place of humanity. The Bible, Talmud, Mishnah, and Roman historians reveal that the Son of God was illegally arrested, tried, and executed.
How did such a thing come to be? Who were the spectators, the authorities, frauds, and scoundrels? Why was Christ's arrest illegal under Hebrew law? What was it like at Gethsemane during the arrest, or in the chambers of the chief priest as the interrogations of Jesus took place? What can an apologetics approach, using Hebraic sources, tell us about the meaning of the last words Jesus uttered on the cross? With the massive amount of evidence for the resurrection of Christ, why can we go beyond probability to full certainty that Christ is risen?
""Killing Christ: Contesting Trendy Critics Regarding The Death and Resurrection of Jesus"" will answer those questions in a way that will keep the pages turning.
""In Killing Christ,"" Robinson invites you to experience the most stunning injustice in the history of civil law, conjoined to the supreme triumph of the power of God, and the redemption provided by the death of Christ. The author provides a chronological examination that includes a detailed look at everything from rabbinical law to Roman justice to Christ's courtroom declarations of His divinity. This new volume furnishes a readable examination and analysis of the indictments, preliminary proceedings, trials, and execution of Jesus--great for apologetics and the defense of the faith.
""Killing Christ"" reveals the truth about:
* The Arrest of Jesus Christ
* The Various Trials of Christ: An Apologetic Approach
* The Errors of the Trendy Critics (Bill O'Reilly, Aslan, Ehrman, etc.)
* The First Good Friday and Its Redemptive Provision
* The ancient Rabbinic, Roman, and Non-biblical historical accounts
* The Proof of the Resurrection of Christ: The Facts within an Assured Rational Framework
* Who Really Killed Jesus?
* The Evidence of The Historicity of Christ's Life, Death, and Resurrection
With all the skeptical assaults on the meaning of the death, life, and resurrection of Christ, this innovative volume is a must for every Christian, minister, and apologist--it will be a book that you will give away many times to friends. This is so because it is serious (it contains informed analysis of relevant biblical truths), rational (it is well-argued), potent (it holds the reader's attention through gripping illustrations), and spiritual (it will set you ablaze for God).
The publication of ""Killing Christ"" is indeed an event. What is intended here is an account of the arrest, trials, death, and resurrection of Christ which does justice to the full sweep of biblical testimony and the ancient historical sources (the Talmud, Mishnah, Targums, Dead Sea Scrolls, and Roman archives). What is accomplished is something on the order of a vigorous defense of Christian truth--an appropriation of the data, evidence, and facts within a synthesis of the foundational necessity of Christian theism.
""Killing Christ"" is a valuable resource for students of the gospels, and a highly stimulating volume for all interested in Christian truth. The section on the harmony of the Gospel accounts, regarding the trials and crucifixion, alone makes this a valuable tool for apologetics. It will be hard to come away from this book without a feeling of having been enriched and challenged. This is a book that will be formative for average Christians and scholars as well as students and pastors--the author is clear, accessible and passionate.
Michael A. Robinson, author of dozens of books on apologetics, the long-time pastor of Christ Covenant Church and instructor at CCBS. Visit: http://goddoesexistallknowit.blogspot...",[],7.0,223.0,5.0,4.77,1.0,0.0917724698376885,0.09653523815159368,0.0932454506228382,1.0,0.0833402085134904,0.10140921733023726,1.0,0.10123363404894958,0.07423452934214315,1.0,0.09043683783528296,0.06020009482316026,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
103265,30988586,If It's Easy,eng,"Coriander Wolf is a successful author with a simple life, lacking only one thing - her happy ending. In her small town, she's not expecting to meet a Djinn, or the one person who offers her much, much more than the moon.",[],5.0,15.0,3.0,4.6,0.12032581965107171,0.1105974909749457,1.0,0.10482877467191141,1.0,0.12307905935360183,1.0,0.09432988976916507,0.1234740142453074,0.10125501997814049,0.11926441360969373,1.0,0.07226545075771398,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
394217,27216559,Compote Is My Jam: Volume 1,eng,"Compote is like jam, only without the work. Making compote is like being a cook, without the cooking. Compote Is My Jam is like a cookbook, if it was penned by someone with few skills and even less common sense. You will learn a lot from these recipes, but possibly mostly about what not to do. Join R.K. as she attempts to one-up her friends who jar and can produce, with as little effort as is humanly possible. The perfect how-to for lazy cooks who are also looking for a little musical inspiration to accompany their kitchen adventures. Get ready to slow it down with Motown. May your fruit be warm and squishy.",[],2.0,56.0,1.0,4.75,0.06219940326665604,0.06720032675140648,0.05753896841589048,0.046937303135793765,1.0,1.0,0.06596372001461107,0.04458203795191335,0.05630814605622671,1.0,0.05190786699974389,1.0,0.037553601900651025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
55559,23478042,Odds & Socks - A Selection of Short Stories,eng,"There are snapshots of stories hidden everywhere. Some in plain sight, others up in the clouds, under your feet or beneath the ground. Open your eyes (and this book!) to take a peek at just a handful.
Meet Parvena, a girl with secrets and a special stone. Gaze into the night sky with Nathaniel, and observe the Rabbit in the Moon. Join Irene and her jars full of wishes. All these characters and more are aching to share their tales.
After all, there is no cure like a good story, no matter how long - or short - it may be.",[],6.0,85.0,4.0,5.0,0.08586873200264568,0.0940832763052022,0.08495845875306517,0.10538490659498881,1.0,1.0,1.0,1.0,0.09329560431275524,0.09658853527959506,0.0939983771292654,0.1158544951994391,0.08517344176039056,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
229654,6916302,Ruin and Beauty: New and Selected Poems,eng,"Poetry arises from the search for sacred language that describes the awe and mystery of the real world. Deena Metzger is a contemporary poet who has aligned herself with this ancient tradition. This collection, that includes selections from her earlier books of poetry - Dark Milk, The Axis Mundi Poems, Looking For the Faces of God, A Sabbath Among the Ruinsand Skin:Shadows/Silencedraws on her life's work, more than forty years of devotion to the word, and aligns itself with such a quest for meaning that has increasing urgency because of the spiritual and political ruins of our time.
It is no longer sufficient, she believes, for the poet to be an unacknowledged legislator of the world, for the committed poet is called to engage with full heart in the continuous activity of restoration on behalf of beauty, wisdom and the natural world. Here we meet the articulate voices of the otherwise silenced, the voices of the animals, the land and the elementals, rain, wind fire and earth, and our responsibility to them. This book combines a searing look at the horrors that we permit, the anguish of human cruelty, brutality, and indulgence, but carrying the fierce determination to live, act, and write on behalf of the soul in all its manifestations. In this collection, despair is acknowledged but not indulged, as Metzger engages in the meticulous task of reconstructing a world, informed by the past and history as language demands, but, extracting ourselves from its violence and caprices, looking toward a viable future and all its unexpected possibilities.",[],6.0,312.0,1.0,4.83,0.11787058283092543,1.0,0.08737335441643404,1.0,0.12347443372765803,1.0,1.0,0.11194926332307348,0.10420522025012309,0.09995222366255314,0.097012513074654,0.10834909396515362,0.0931775218459577,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
389989,31285298,Unfinished Business (My Bone Collection Trilogy #1),eng,"Inspired by True Events! Involving one of America's largest stores, J.C.Penney.
Unfinished Business tells of unadulterated greed, identity theft, piracy, betrayal, revenge, and getting the last laugh. Treacherous is the only way to describe an industry that utilizes chemistry. From poison to perfume, be sure you tread softly.",[],1.0,24.0,1.0,5.0,1.0,0.07107124440809212,1.0,0.06602477410754413,1.0,0.05932422484017671,0.06360535494170971,1.0,0.06986541833507745,0.05698029874120134,0.06769750675296393,0.06588106082821724,0.04951019789110791,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
338550,8583480,The Search for Truth (Detective Jake #1),eng,"Detective Jake Stalb and his partner, Detective Cheryl McCoy, respond to a report of a drive-by shooting. Arriving on the scene, they discover they have two victims. A young boy appears to be the intended target and an older woman may be only an innocent victim of the crime. Neither victim can be identified. But there may yet a third victim; the woman was seen with a six year old girl before the shooting, but now the girl is missing. After returning to the police station, Jake gets a shock when he realizes the boy reminds him of a bully and a killer from his past. Jake now has to track down the killer, find a missing child, and deal with memories he thought he'd buried as a teen-ager. It's not long before Jake discovers, through his own gut feelings and the concerns of his partner and the patrol team helping on the case, that the gang to which the killer belongs is receiving help from within the department's ranks. Jake realizes he has more than a homicide to solve, he now has to discover how deep the inside operation goes. Jake also learns, through comments made by the insiders and the shooting suspects, that he's a marked man. After hearing the name and the threat, Jake is able to put the name with a face. Doug Sylvester is the bully from Jake's past who is seeking revenge against Jake and will stop at nothing to kill him. Jake is not a man who believes there is a supernatural power influencing his life: however, that's all about to change. An avowed atheist from a young age, he learns miracles do happen.",[],2.0,224.0,1.0,4.75,0.19052795104240267,0.1532755059694359,1.0,0.09849132195511723,1.0,0.1496194270493249,0.1622696457255625,0.11384425591096453,1.0,0.09938533101895083,1.0,0.175995863346794,0.0877944167212912,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
